row_index,old_s3_url,new_s3_url,status,moving_logos
180,s3://nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-BusinessModelCanvas-Part1-English-Part1-V1-720p.mp4,s3://nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-BusinessModelCanvas-Part1-English-Part1-V1-720p_ibhlr.mp4,success,"Medium IB HUbs Author In Slide@0m22s(right-to-left,17px);IB HUbs Full Screen@0m22s(right-to-left,19px);Logo Bottom Right 2@33m5s(bottom-to-top,0px);Nxtwave With IB Small@34m12s(left-to-right,23px);Nxtwave With IB Small@34m16s(right-to-left,55px);Nxtwave With IB Small 2@40m58s(right-to-left,74px);Nxtwave With IB Small 2@44m29s(right-to-left,22px)"
181,s3://nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-Week3AssignmentDiscussion-Hindi-V1-720.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-Week3AssignmentDiscussion-Hindi-V1-720_ibhlr.mp4,success,"IB HUbs In Slide@0m15s(right-to-left,89px);IB Co In Slide@0m15s(right-to-left,89px);Medium IB HUbs Author In Slide@0m34s(right-to-left,16px);Medium IB HUbs Author In Slide@8m44s(bottom-to-top,29px);Medium IB HUbs Author In Slide@20m32s(bottom-to-top,32px)"
182,s3://nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-indexingAndSlicing-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-indexingAndSlicing-English-V1-720p_ibhlr.mp4,success,
183,s3://nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-libraryFunctionsSortC-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-libraryFunctionsSortC-English-V1-720p_ibhlr.mp4,success,
184,s3://nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-libraryFunctionsSortJava-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-libraryFunctionsSortJava-English-V1-720p_ibhlr.mp4,success,
185,s3://nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-libraryFunctionsSortPython-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-libraryFunctionsSortPython-English-V1-720p_ibhlr.mp4,success,
186,s3://nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-problemSolvingAndDebugging-Part-2-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-problemSolvingAndDebugging-Part-2-English-V1-720p_ibhlr.mp4,success,"Only IB HUbs@0m17s(right-to-left,32px);Logo Bottom Right 2@0m17s(right-to-left,32px);NX IB 3@0m17s(right-to-left,32px)"
187,s3://nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-problemSolvingAndDebuggingPart2-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-problemSolvingAndDebuggingPart2-Hindi-V1-720p_ibhlr.mp4,success,"Nxtwave With IB Small@0m11s(right-to-left,84px)"
188,s3://nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-problemSolvingAndDebuggingPart2-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-problemSolvingAndDebuggingPart2-Telugu-V1-720p_ibhlr.mp4,success,"Nxtwave With IB Small@0m13s(left-to-right,179px)"
189,s3://nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-week3AssignmentDiscussion-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-week3AssignmentDiscussion-English-V1-720p_ibhlr.mp4,success,
190,s3://nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-week3AssignmentDiscussion-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/30-10-2020/30-10-2020-week3AssignmentDiscussion-Telugu-V1-720p_ibhlr.mp4,success,
191,s3://nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-assignmentDayWeek4-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-assignmentDayWeek4-English-V1-720p_ibhlr.mp4,success,
192,s3://nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-assignmentDayWeek4-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-assignmentDayWeek4-Telugu-V1-720p_ibhlr.mp4,success,
193,s3://nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-essentialQualities-passionToGrow-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-essentialQualities-passionToGrow-English-V1-720p_ibhlr.mp4,success,
194,s3://nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-essentialQualitiesPassionToGrow-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-essentialQualitiesPassionToGrow-Hindi-V1-720p_ibhlr.mp4,success,
195,s3://nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-nestedConditionalStatements-English-V2-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-nestedConditionalStatements-English-V2-720p_ibhlr.mp4,success,"Only IB HUbs@1m32s(right-to-left,107px);Logo Bottom Right 2@1m32s(right-to-left,661px);NX IB 3@1m32s(right-to-left,107px);Nxtwave With IB in Slide@1m33s(left-to-right,650px)"
196,s3://nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-nestedConditionalStatements-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-nestedConditionalStatements-Hindi-V1-720p_ibhlr.mp4,success,"Only IB HUbs@2m14s(right-to-left,42px);Logo Bottom Right 2@2m14s(right-to-left,845px);NX IB 3@2m14s(right-to-left,42px);Only IB HUbs@2m36s(right-to-left,137px);Logo Bottom Right 2@2m36s(right-to-left,137px);NX IB 3@2m36s(right-to-left,137px)"
197,s3://nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-nestedConditionalStatements-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-nestedConditionalStatements-Telugu-V1-720p_ibhlr.mp4,success,"Only IB HUbs@1m13s(right-to-left,378px);Logo Bottom Right 2@1m13s(right-to-left,378px);NX IB 3@1m13s(right-to-left,122px);Nxtwave With IB in Slide@1m14s(left-to-right,368px)"
198,s3://nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-week4AssignmentDay-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/31-10-2020/31-10-2020-week4AssignmentDay-Hindi-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m13s(right-to-left,47px);IB Co In Slide@0m13s(right-to-left,47px)"
199,s3://nw-studio-nkb-uploads/old/otg_prod/2-11-2020/02-11-2020-HTMLHyperlinks-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/2-11-2020/02-11-2020-HTMLHyperlinks-Hindi-V1-720p_ibhlr.mp4,success,"Only IB HUbs@0m51s(right-to-left,14px);Logo Bottom Right 2@0m51s(right-to-left,14px);NX IB 3@0m51s(right-to-left,14px);Only IB HUbs@1m52s(right-to-left,123px);Logo Bottom Right 2@1m52s(right-to-left,123px);NX IB 3@1m52s(right-to-left,123px);Nxtwave With IB in Slide@1m52s(right-to-left,123px);Only IB HUbs@4m8s(right-to-left,218px);Logo Bottom Right 2@4m8s(right-to-left,218px);NX IB 3@4m8s(right-to-left,218px);Nxtwave With IB in Slide@4m9s(left-to-right,206px);Only IB HUbs@5m20s(right-to-left,158px);Logo Bottom Right 2@5m20s(right-to-left,159px);NX IB 3@5m20s(right-to-left,159px);Nxtwave With IB in Slide@5m20s(right-to-left,158px);Only IB HUbs@5m49s(right-to-left,15px);Logo Bottom Right 2@5m49s(right-to-left,763px);NX IB 3@5m49s(right-to-left,15px);Nxtwave With IB in Slide@5m50s(left-to-right,751px)"
200,s3://nw-studio-nkb-uploads/old/otg_prod/2-11-2020/02-11-2020-HTMLHyperlinks-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/2-11-2020/02-11-2020-HTMLHyperlinks-Telugu-V1-720p_ibhlr.mp4,success,"Only IB HUbs@1m51s(right-to-left,423px);Logo Bottom Right 2@1m51s(right-to-left,423px);NX IB 3@1m51s(right-to-left,147px);Nxtwave With IB in Slide@1m52s(left-to-right,412px);Only IB HUbs@2m40s(right-to-left,387px);Logo Bottom Right 2@2m40s(right-to-left,387px);NX IB 3@2m40s(right-to-left,128px);Nxtwave With IB in Slide@2m40s(right-to-left,387px);Only IB HUbs@4m30s(right-to-left,401px);Logo Bottom Right 2@4m30s(right-to-left,401px);NX IB 3@4m30s(right-to-left,135px);Nxtwave With IB in Slide@4m31s(left-to-right,391px)"
202,s3://nw-studio-nkb-uploads/old/otg_prod/2-11-2020/2-11-2020-HTMLHyperLinks-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/2-11-2020/2-11-2020-HTMLHyperLinks-English-V1-720p_ibhlr.mp4,success,"Only IB HUbs@2m5s(right-to-left,59px);Logo Bottom Right 2@2m5s(right-to-left,569px);NX IB 3@2m5s(right-to-left,58px);Nxtwave With IB in Slide@2m5s(right-to-left,569px);Only IB HUbs@4m10s(right-to-left,317px);Logo Bottom Right 2@4m10s(right-to-left,318px);NX IB 3@4m10s(right-to-left,318px);Nxtwave With IB in Slide@4m11s(left-to-right,307px)"
205,s3://nw-studio-nkb-uploads/old/otg_prod/2-12-2020/2-11-2020-focus-Hindi-xpmf-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/2-12-2020/2-11-2020-focus-Hindi-xpmf-V1-720p_ibhlr.mp4,success,"Only IB HUbs@23m31s(left-to-right,24px);Logo Bottom Right 2@23m31s(left-to-right,23px);NX IB 3@23m31s(left-to-right,23px);Only IB HUbs@24m44s(right-to-left,24px);Logo Bottom Right 2@24m44s(right-to-left,23px);NX IB 3@24m44s(right-to-left,23px);Only IB HUbs@31m19s(left-to-right,24px);Logo Bottom Right 2@31m19s(left-to-right,23px);NX IB 3@31m19s(left-to-right,23px);Only IB HUbs@31m38s(right-to-left,24px);Logo Bottom Right 2@31m38s(right-to-left,23px);NX IB 3@31m38s(right-to-left,23px)"
206,s3://nw-studio-nkb-uploads/old/otg_prod/2-12-2020/2-11-2020-ideaGenerationPart1-Hindi-mngt-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/2-12-2020/2-11-2020-ideaGenerationPart1-Hindi-mngt-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m10s(right-to-left,79px);IB Co In Slide@0m10s(right-to-left,79px);Only IB HUbs@0m34s(right-to-left,64px);Logo Bottom Right 2@0m34s(right-to-left,65px);NX IB 3@0m34s(right-to-left,65px);Nxtwave With IB in Slide@0m35s(right-to-left,518px)"
207,s3://nw-studio-nkb-uploads/old/otg_prod/2-12-2020/2-11-2020-ideaGenerationPart1-Telugu-mngt-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/2-12-2020/2-11-2020-ideaGenerationPart1-Telugu-mngt-V1-720p_ibhlr.mp4,success,"IB Co In Slide@0m18s(right-to-left,127px);Nxtwave With IB Small@0m32s(bottom-to-top,0px);Nxtwave With IB Small 2@37m43s(right-to-left,51px);IB HUbs In Slide@37m51s(left-to-right,131px);IB Co In Slide@37m51s(left-to-right,131px)"
208,s3://nw-studio-nkb-uploads/ccbp_prod/media/video_content/projects/build_your_own_static_website/english/3-11-2020-onDemandSession-English-V2.mp4,,error: Expected output not found: ./processed_videos208/3-11-2020-onDemandSession-English-V2_ibhlr.mp4,
209,s3://nw-studio-nkb-uploads/ccbp_prod/media/video_content/projects/build_your_own_static_website/hindi/03-11-2020-onDemandSession-Hindi-V1.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/ccbp_prod/media/video_content/projects/build_your_own_static_website/hindi/03-11-2020-onDemandSession-Hindi-V1_ibhlr.mp4,success,
210,s3://nw-studio-nkb-uploads/ccbp_prod/media/video_content/projects/build_your_own_static_website/telugu/03-11-2020-onDemandSession-Telugu-V2.mp4,,error: Expected output not found: ./processed_videos210/03-11-2020-onDemandSession-Telugu-V2_ibhlr.mp4,
211,s3://nw-studio-nkb-uploads/old/otg_prod/03-11-2020/03-11-2020-developingWebsiteslocally-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/03-11-2020/03-11-2020-developingWebsiteslocally-Hindi-V1-720p_ibhlr.mp4,success,"Only IB HUbs@1m2s(right-to-left,238px);Logo Bottom Right 2@1m2s(right-to-left,239px);NX IB 3@1m2s(right-to-left,239px);Nxtwave With IB in Slide@1m3s(left-to-right,228px)"
212,s3://nw-studio-nkb-uploads/old/otg_prod/03-11-2020/03-11-2020-developingWebsiteslocally-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/03-11-2020/03-11-2020-developingWebsiteslocally-Telugu-V1-720p_ibhlr.mp4,success,"Only IB HUbs@1m50s(right-to-left,84px);Logo Bottom Right 2@1m50s(right-to-left,621px);NX IB 3@1m50s(right-to-left,85px);Nxtwave With IB in Slide@1m51s(left-to-right,610px)"
213,s3://nw-studio-nkb-uploads/old/otg_prod/03-11-2020/3-11-2020-BroadcastingAndUfuncs-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/03-11-2020/3-11-2020-BroadcastingAndUfuncs-English-V1-720p_ibhlr.mp4,success,
214,s3://nw-studio-nkb-uploads/old/otg_prod/03-11-2020/3-11-2020-approachesToEntrepreneurshipPart 3- Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/03-11-2020/3-11-2020-approachesToEntrepreneurshipPart 3- Hindi-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m27s(right-to-left,17px);IB Co In Slide@0m27s(right-to-left,17px);Nxtwave With IB Small@11m20s(right-to-left,38px)"
215,s3://nw-studio-nkb-uploads/old/otg_prod/03-11-2020/3-11-2020-approachesToEntrepreneurshipPart3-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/03-11-2020/3-11-2020-approachesToEntrepreneurshipPart3-English-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m20s(right-to-left,44px);IB Co In Slide@0m20s(right-to-left,140px);Only IB HUbs@14m43s(right-to-left,83px);Logo Bottom Right 2@14m43s(right-to-left,84px);NX IB 3@14m43s(right-to-left,84px)"
216,s3://nw-studio-nkb-uploads/old/otg_prod/03-11-2020/3-11-2020-approachesToEntrepreneurshipPart3-Hindi-V1-720p-new.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/03-11-2020/3-11-2020-approachesToEntrepreneurshipPart3-Hindi-V1-720p-new_ibhlr.mp4,success,"IB HUbs In Slide@0m27s(right-to-left,17px);IB Co In Slide@0m27s(right-to-left,17px);Nxtwave With IB Small@11m20s(right-to-left,38px)"
217,s3://nw-studio-nkb-uploads/old/otg_prod/03-11-2020/3-11-2020-approachesToEntrepreneurshipPart3-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/03-11-2020/3-11-2020-approachesToEntrepreneurshipPart3-Telugu-V1-720p_ibhlr.mp4,success,"IB Co In Slide@0m18s(right-to-left,123px);Only IB HUbs@13m58s(right-to-left,82px);Logo Bottom Right 2@13m58s(right-to-left,83px);NX IB 3@13m58s(right-to-left,83px);Nxtwave With IB in Slide@13m59s(right-to-left,534px)"
218,s3://nw-studio-nkb-uploads/old/otg_prod/03-11-2020/3-11-2020-developingStaticWebsitesLocally-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/03-11-2020/3-11-2020-developingStaticWebsitesLocally-English-V1-720p_ibhlr.mp4,success,"Only IB HUbs@3m21s(right-to-left,46px);Logo Bottom Right 2@3m21s(right-to-left,886px);NX IB 3@3m21s(right-to-left,46px);Nxtwave With IB in Slide@3m22s(left-to-right,875px)"
219,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/04-11-2020-IntroductionToResponsiveWebDesign-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/04-11-2020/04-11-2020-IntroductionToResponsiveWebDesign-Hindi-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m11s(right-to-left,81px);IB Co In Slide@0m11s(right-to-left,80px)"
220,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/04-11-2020-IntroductionToResponsiveWebDesign-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/04-11-2020/04-11-2020-IntroductionToResponsiveWebDesign-Telugu-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m12s(right-to-left,35px);IB Co In Slide@0m12s(right-to-left,35px)"
221,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/04-11-2020-approachesToEntrepreneurshipPart4-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/04-11-2020/04-11-2020-approachesToEntrepreneurshipPart4-English-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m22s(right-to-left,13px);IB Co In Slide@0m22s(right-to-left,13px);Nxtwave With IB Small@5m51s(right-to-left,33px)"
222,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/04-11-2020-approachesToEntrepreneurshipPart4-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/04-11-2020/04-11-2020-approachesToEntrepreneurshipPart4-Telugu-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m17s(right-to-left,42px);IB Co In Slide@0m17s(right-to-left,41px)"
223,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/04-11-2020-codeWalkThrough4-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/04-11-2020/04-11-2020-codeWalkThrough4-English-V1-720p_ibhlr.mp4,success,
224,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-approachToEntreprenuershipPart-4-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-approachToEntreprenuershipPart-4-Hindi-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m19s(right-to-left,33px);IB Co In Slide@0m19s(right-to-left,33px)"
225,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-arrayManipulationAndPadding-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-arrayManipulationAndPadding-English-V1-720p_ibhlr.mp4,success,
226,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-identityReview-English-V1-720p-new.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-identityReview-English-V1-720p-new_ibhlr.mp4,success,"Logo Bottom Right 2@26m9s(right-to-left,155px);NX IB 3@26m9s(right-to-left,155px);Logo Bottom Right 2@26m19s(left-to-right,155px);NX IB 3@26m19s(left-to-right,155px);Logo Bottom Right 2@32m56s(right-to-left,160px);NX IB 3@32m56s(right-to-left,160px);Logo Bottom Right 2@33m0s(left-to-right,160px);NX IB 3@33m0s(left-to-right,160px);Only IB HUbs@46m47s(right-to-left,161px);Logo Bottom Right 2@46m47s(right-to-left,161px);NX IB 3@46m47s(right-to-left,161px);Only IB HUbs@46m51s(left-to-right,161px);Logo Bottom Right 2@46m51s(left-to-right,161px);NX IB 3@46m51s(left-to-right,161px)"
227,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-identityReview-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-identityReview-English-V1-720p_ibhlr.mp4,success,
228,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-identityReview-Hindi-V1-720p-new.mp4,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-identityReview-Hindi-V1-720p-new_ibhlr.mp4,success,"Logo Bottom Right 2@32m49s(left-to-right,155px);Logo Bottom Right 2@36m26s(right-to-left,160px);Logo Bottom Right 2@36m29s(left-to-right,160px);Logo Bottom Right 2@40m57s(left-to-right,160px);Logo Bottom Right 2@49m0s(left-to-right,158px)"
230,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-identityReview-Telugu-V1-720p-new.mp4,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-identityReview-Telugu-V1-720p-new_ibhlr.mp4,success,"Logo Bottom Right 2@18m38s(right-to-left,155px);Logo Bottom Right 2@18m46s(left-to-right,155px);Logo Bottom Right 2@23m40s(right-to-left,160px);Logo Bottom Right 2@23m43s(left-to-right,160px);Logo Bottom Right 2@32m56s(left-to-right,160px);Logo Bottom Right 2@41m39s(left-to-right,161px);Logo Bottom Right 2@49m30s(left-to-right,158px)"
232,s3://nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-introductionToResponsiveWebDesign-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/04-11-2020/4-11-2020-introductionToResponsiveWebDesign-English-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m17s(right-to-left,42px);IB Co In Slide@0m17s(right-to-left,42px)"
233,s3://nw-studio-nkb-uploads/ccbp_prod/media/video_content/tech_foundations/programming_foundations/english/5-11-2020-loops-English-V1.mp4,,error: Expected output not found: ./processed_videos233/5-11-2020-loops-English-V1_ibhlr.mp4,
234,s3://nw-studio-nkb-uploads/old/otg_prod/05-11-2020/05-11-2020-Loops-Telugu-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/05-11-2020/05-11-2020-Loops-Telugu-V1-720p_ibhlr.mp4,success,
235,s3://nw-studio-nkb-uploads/old/otg_prod/05-11-2020/5-11-2020-Loops-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/05-11-2020/5-11-2020-Loops-English-V1-720p_ibhlr.mp4,success,"Only IB HUbs@1m26s(right-to-left,414px);Logo Bottom Right 2@1m26s(right-to-left,414px);NX IB 3@1m26s(right-to-left,164px);Nxtwave With IB in Slide@1m27s(left-to-right,403px)"
236,s3://nw-studio-nkb-uploads/old/otg_prod/05-11-2020/5-11-2020-Loops-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/05-11-2020/5-11-2020-Loops-Hindi-V1-720p_ibhlr.mp4,success,"Only IB HUbs@1m32s(left-to-right,20px);Logo Bottom Right 2@1m32s(left-to-right,19px);NX IB 3@1m32s(left-to-right,19px)"
237,s3://nw-studio-nkb-uploads/old/otg_prod/05-11-2020/5-11-2020-approachesToEntrepreneurshipPart5-English-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/05-11-2020/5-11-2020-approachesToEntrepreneurshipPart5-English-V1-720p_ibhlr.mp4,success,"IB HUbs In Slide@0m15s(right-to-left,95px);IB Co In Slide@0m15s(right-to-left,95px)"
238,s3://nw-studio-nkb-uploads/old/otg_prod/05-11-2020/5-11-2020-approachesToEntrepreneurshipPart5-Hindi-V1-720p.mp4,s3://nxtwave-common-media-static/nw-studio-nkb-uploads/old/otg_prod/05-11-2020/5-11-2020-approachesToEntrepreneurshipPart5-Hindi-V1-720p_ibhlr.mp4,success,"Only IB HUbs@1m5s(right-to-left,156px);Logo Bottom Right 2@1m5s(right-to-left,155px);NX IB 3@1m5s(right-to-left,155px)"
